trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
35,0,35,0,None,None,None,None,160.97380359983072,161.47674499987625,160.97380359983072,161.9935700998176,161.47674499987625,161.97701209993102,161.97701209993102,163.16032839985564,0.0,-504829.970327,159.97444146992638,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
36,0,36,0,None,None,None,None,164.17809309996665,164.6787640999537,164.17809309996665,165.19855359988287,164.6787640999537,165.18017089995556,165.18017089995556,166.36422239989042,0.0,-504826.767637,163.17700486984103,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
37,0,37,0,None,None,None,None,167.38005139981396,167.8822817998007,167.38005139981396,168.40053039998747,167.8822817998007,168.3833541998174,168.3833541998174,169.56702760001644,1.0,-504823.563461,166.3808988698758,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
38,0,38,0,None,None,None,None,170.58409539982677,171.08668840001337,170.58409539982677,171.62051819986664,171.08668840001337,171.60303499992006,171.60303499992006,172.78765539987944,1.0,-504820.360911,169.58370407000183,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
39,0,39,0,None,None,None,None,173.8041037998628,174.30629660002887,173.8041037998628,174.82197129982524,174.30629660002887,174.80670359986834,174.80670359986834,175.99249939993024,0.0,-504817.140831,172.80433186986482,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
40,0,40,0,None,None,None,None,177.01020609983243,177.5080275000073,177.01020609983243,178.0258843000047,177.5080275000073,178.009785000002,178.009785000002,179.19429439981468,0.0,-504813.934448,176.00917586991562,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
41,0,41,0,None,None,None,None,180.21143479994498,180.71280709980056,180.21143479994498,181.22846749983728,180.71280709980056,181.2131306999363,181.2131306999363,182.39635870000347,1.0,-504810.734118,179.21097086980006,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
42,0,42,0,None,None,None,None,183.41318989987485,183.91616120003164,183.41318989987485,184.43428149982356,183.91616120003164,184.41607399983332,184.41607399983332,185.60059369984083,1.0,-504807.531946,182.41303516998886,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
43,0,43,0,None,None,None,None,186.61640219995752,187.11809320002794,186.61640219995752,187.6358304999303,187.11809320002794,187.6184831999708,187.6184831999708,188.80374509980902,1.0,-504804.327109,185.6172701698262,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
44,0,44,0,None,None,None,None,189.8218614999205,190.32138819992542,189.8218614999205,190.8380276998505,190.32138819992542,190.82252619997598,190.82252619997598,192.00773499999195,0.0,-504801.123764,188.8204215697944,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
45,0,45,0,None,None,None,None,193.02599380002357,193.52401579986326,193.02599380002357,194.04266019980423,193.52401579986326,194.02472039987333,194.02472039987333,195.21024319995195,1.0,-504797.918375,192.02441146997734,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
46,0,46,0,None,None,None,None,196.22789809992537,196.72846749983728,196.22789809992537,197.24518610001542,196.72846749983728,197.22799019981176,197.22799019981176,198.41240599984303,1.0,-504794.718012,195.22691966993733,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
47,0,47,0,None,None,None,None,199.4288093999494,199.93129969993606,199.4288093999494,200.44905889988877,199.93129969993606,200.4320084999781,200.4320084999781,201.616601199843,1.0,-504791.516094,198.42908246982842,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
48,0,48,0,None,None,None,None,202.63300169981085,203.13512460002676,202.63300169981085,203.65257439995185,203.13512460002676,203.63600159995258,203.63600159995258,204.819406399969,0.0,-504788.311035,201.63327766982837,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
49,0,49,0,None,None,None,None,205.83653380000032,206.33693819982,205.83653380000032,206.85578259988688,206.33693819982,206.8393417999614,206.8393417999614,208.0236495998688,0.0,-504785.108693,204.8360828699544,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
50,0,50,0,None,None,None,None,209.04001859994605,209.54050469980575,209.04001859994605,210.05796299991198,209.54050469980575,210.04075949988328,210.04075949988328,211.22607959993184,1.0,-504781.903748,208.0403260698542,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
51,0,51,0,None,None,None,None,212.2424425999634,212.74377569998614,212.2424425999634,213.26244249986485,212.74377569998614,213.24644729983993,213.24644729983993,214.4306154998485,0.0,-504778.702034,211.24275606991722,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
52,0,52,0,None,None,None,None,215.4488750998862,215.96454690000974,215.4488750998862,216.48067889991216,215.96454690000974,216.4645038000308,216.4645038000308,217.6489838999696,1.0,-504775.497033,214.44729196983388,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
53,0,53,0,None,None,None,None,218.66516939993016,219.1684925998561,218.66516939993016,219.68494119984098,219.1684925998561,219.6685792999342,219.6685792999342,220.85295359999873,0.0,-504772.279113,217.665660369955,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
54,0,54,0,None,None,None,None,221.86787560000084,222.37147309980355,221.86787560000084,222.88900189986452,222.37147309980355,222.87168739992194,222.87168739992194,224.05611220002174,1.0,-504769.075566,220.8696300699841,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
55,0,55,0,None,None,None,None,225.07224899996072,225.57548609981313,225.07224899996072,226.09115589992143,225.57548609981313,226.0738181998022,226.0738181998022,227.25913050002418,0.0,-504765.872159,224.07278867000713,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
56,0,56,0,None,None,None,None,228.27576459990814,228.77635609987192,228.27576459990814,229.29465129994787,228.77635609987192,229.2765448000282,229.2765448000282,230.46183960000053,1.0,-504762.669269,227.27580697000957,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
57,0,57,0,None,None,None,None,231.4782516998239,231.98059379984625,231.4782516998239,232.49648859980516,231.98059379984625,232.48127089999616,232.48127089999616,233.6645814999938,1.0,-504759.46598,230.47851606998591,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
