trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,response,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
174,0,174,0,None,None,None,None,969.1004729999986,970.1144290999946,970.1144290999946,970.4146811999963,970.1144290999946,970.4146811999963,969.1004729999986,971.4325946999961,970.4146811999963,971.416212199998,971.416212199998,972.5669871999999,right,0.28306680000241613,972.5669871999999,None,0.06,0.0,0,1,0.0,1,55408.167767,968.0953300799999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
175,0,175,0,None,None,None,None,973.8906057999993,974.9024225999965,974.9024225999965,975.2022216999976,974.9024225999965,975.2022216999976,973.8906057999993,976.2204695999972,975.2022216999976,976.2036071999974,976.2036071999974,977.3704339999967,left,0.0630888000014238,977.3704339999967,None,0.48,180.0,180,1,0.0,0,55412.957184,972.8838319800022,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
176,0,176,0,None,None,None,None,978.4761534999998,979.4905647999985,979.4905647999985,979.7904166999942,979.4905647999985,979.7904166999942,978.4761534999998,980.8084964000009,979.7904166999942,980.7905925999949,980.7905925999949,981.9429448999945,left,0.0746835000027204,981.9429448999945,None,0.24,180.0,180,1,1.0,1,55417.543411,977.471521379998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
177,0,177,0,None,None,None,None,983.0631767999948,984.0779359000007,984.0779359000007,984.3779761999976,984.0779359000007,984.3779761999976,983.0631767999948,985.3965016000002,984.3779761999976,985.3789417000007,985.3789417000007,986.5308642999953,left,0.23053770000115037,986.5308642999953,None,0.12,180.0,180,1,0.0,0,55422.13028,982.0587087799984,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
178,0,178,0,None,None,None,None,987.8025963999971,988.8165538999965,988.8165538999965,989.1164381999988,988.8165538999965,989.1164381999988,987.8025963999971,990.1332806999999,989.1164381999988,990.1173906999975,990.1173906999975,991.2689532000004,right,0.35669299999426585,991.2689532000004,None,0.06,180.0,0,0,0.0,0,55426.870286,986.7980467799978,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
179,0,179,0,None,None,None,None,992.6746473999956,993.6870118999941,993.6870118999941,993.9885818999974,993.6870118999941,993.9885818999974,992.6746473999956,995.0050177999947,993.9885818999974,994.9898554999963,994.9898554999963,996.1401001999984,right,0.2053308999966248,996.1401001999984,None,0.03,0.0,0,1,1.0,0,55431.741767,991.6695919800011,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
180,0,180,0,996.395191399999,1063.2077194000012,1063.2077194000012,1067.2034529000011,1067.2034529000011,1068.2116982999942,1068.2116982999942,1068.5129670999959,1068.2116982999942,1068.5129670999959,1067.2034529000011,1069.5300370999976,1068.5129670999959,1069.514807499996,1069.514807499996,1070.6637822999983,right,0.11385410000366392,1070.6637822999983,None,0.48,0.0,0,1,0.0,1,55436.462237,996.3910594800006,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
181,0,181,0,None,None,None,None,1071.8201473000008,1072.8340245,1072.8340245,1073.134221799999,1072.8340245,1073.134221799999,1071.8201473000008,1074.1516944999967,1073.134221799999,1074.1351358999964,1074.1351358999964,1075.285511199996,right,0.12407500000699656,1075.285511199996,None,0.24,0.0,0,1,1.0,0,55510.888185,1070.815762080002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
182,0,182,0,None,None,None,None,1076.4572884999943,1077.4712752999985,1077.4712752999985,1077.771819099995,1077.4712752999985,1077.771819099995,1076.4572884999943,1078.789932599997,1077.771819099995,1078.7719488000002,1078.7719488000002,1079.9241504999954,left,0.22943629999645054,1079.9241504999954,None,0.12,0.0,180,0,1.0,0,55515.523595,1075.4523335800013,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
183,0,183,0,None,None,None,None,1081.1967909999948,1082.2094579999975,1082.2094579999975,1082.5101779999968,1082.2094579999975,1082.5101779999968,1081.1967909999948,1083.5268295999995,1082.5101779999968,1083.511885,1083.511885,1084.6623573999968,right,0.09112789999926463,1084.6623573999968,None,0.03,180.0,0,0,0.0,0,55520.263948,1080.1914690800013,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
184,0,184,0,None,None,None,None,1085.8000067999965,1086.8130431999962,1086.8130431999962,1087.112954600001,1086.8130431999962,1087.112954600001,1085.8000067999965,1088.1321183999971,1087.112954600001,1088.1154590000006,1088.1154590000006,1089.2661229000005,left,0.15922769999451702,1089.2661229000005,None,0.06,0.0,180,0,0.0,1,55524.867299,1084.7959583800011,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
185,0,185,0,None,None,None,None,1090.4740610000008,1091.4851876999965,1091.4851876999965,1091.7858278999993,1091.4851876999965,1091.7858278999993,1090.4740610000008,1092.8038549999983,1091.7858278999993,1092.786916500001,1092.786916500001,1093.9384410999992,right,0.07101329999568406,1093.9384410999992,None,0.48,0.0,0,1,1.0,0,55529.540741,1089.466192179997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
186,0,186,0,None,None,None,None,1095.0602212999947,1096.0729786999946,1096.0729786999946,1096.3738580999998,1096.0729786999946,1096.3738580999998,1095.0602212999947,1097.391813299997,1096.3738580999998,1097.373749499995,1097.373749499995,1098.5419168999942,right,0.19539700000314042,1098.5419168999942,None,0.03,180.0,0,0,1.0,1,55534.126575,1094.0550417800014,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
187,0,187,0,None,None,None,None,1099.780791899997,1100.7956980999952,1100.7956980999952,1101.0952625999998,1100.7956980999952,1101.0952625999998,1099.780791899997,1102.1135205999963,1101.0952625999998,1102.0951359999963,1102.0951359999963,1103.248416399998,right,0.12916599999880418,1103.248416399998,None,0.12,180.0,0,0,1.0,1,55538.847518,1098.775855179997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
188,0,188,0,None,None,None,None,1104.4191387999963,1105.4333081000004,1105.4333081000004,1105.733066199995,1105.4333081000004,1105.733066199995,1104.4191387999963,1106.749763599997,1105.733066199995,1106.7344595999966,1106.7344595999966,1107.8851570999977,left,0.1643511000002036,1107.8851570999977,None,0.06,180.0,180,1,0.0,0,55543.48664,1103.4144226799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
189,0,189,0,None,None,None,None,1109.0894050999996,1110.1036555999963,1110.1036555999963,1110.403813799996,1110.1036555999963,1110.403813799996,1109.0894050999996,1111.4211825999955,1110.403813799996,1111.405365599996,1111.405365599996,1112.5564879999947,right,0.2211172000024817,1112.5564879999947,None,0.24,0.0,0,1,0.0,1,55548.157035,1108.0857927799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
190,0,190,0,None,None,None,None,1113.8295657999988,1114.8412685000003,1114.8412685000003,1115.1420157999964,1114.8412685000003,1115.1420157999964,1113.8295657999988,1116.1606769999999,1115.1420157999964,1116.142623199994,1116.142623199994,1117.3107046000005,right,0.09967299999698298,1117.3107046000005,None,0.48,0.0,0,1,0.0,1,55552.89676,1112.8242509800011,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
191,0,191,0,None,None,None,None,1118.449813399995,1119.4639234999995,1119.4639234999995,1119.7641953999992,1119.4639234999995,1119.7641953999992,1118.449813399995,1120.7820831999998,1119.7641953999992,1120.7638496,1120.7638496,1121.9161318999977,left,0.005232099996646866,1121.9161318999977,None,0.03,0.0,180,0,1.0,0,55557.516796,1117.4444086799967,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
192,0,192,0,None,None,None,None,1122.9702386999998,1123.9849965999965,1123.9849965999965,1124.2841091999944,1123.9849965999965,1124.2841091999944,1122.9702386999998,1125.3036185999954,1124.2841091999944,1125.2852664999955,1125.2852664999955,1126.4530376999974,right,0.1962511000019731,1126.4530376999974,None,0.12,0.0,0,1,1.0,0,55562.037076,1121.9652197799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
193,0,193,0,None,None,None,None,1127.6911722000004,1128.7061906999952,1128.7061906999952,1129.006050899996,1128.7061906999952,1129.006050899996,1127.6911722000004,1130.0242590999987,1129.006050899996,1130.0067205999949,1130.0067205999949,1131.158550299995,right,0.17874599999777274,1131.158550299995,None,0.06,180.0,0,0,0.0,0,55566.758487,1126.6870198799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
194,0,194,0,None,None,None,None,1132.3803275999962,1133.393422699999,1133.393422699999,1133.692988499999,1133.393422699999,1133.692988499999,1132.3803275999962,1134.7123069999943,1133.692988499999,1134.6944230000008,1134.6944230000008,1135.8466721000004,left,0.2269321999992826,1135.8466721000004,None,0.24,180.0,180,1,0.0,0,55571.448011,1131.3759998799987,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
195,0,195,0,None,None,None,None,1137.1226435999997,1138.1321552999943,1138.1321552999943,1138.4329953999986,1138.1321552999943,1138.4329953999986,1137.1226435999997,1139.4504419000004,1138.4329953999986,1139.4335140999974,1139.4335140999974,1140.599988199996,left,0.22537849999935133,1140.599988199996,None,0.03,180.0,180,1,0.0,0,55576.189408,1136.1139365800018,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
196,0,196,0,None,None,None,None,1141.8726823999968,1142.886111199994,1142.886111199994,1143.188566799996,1142.886111199994,1143.188566799996,1141.8726823999968,1144.2052064999953,1143.188566799996,1144.187068799998,1144.187068799998,1145.3386059999975,right,0.04700389999925392,1145.3386059999975,None,0.24,180.0,0,0,0.0,0,55580.939564,1140.867724380002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
197,0,197,0,None,None,None,None,1146.4270839999954,1147.4417360999942,1147.4417360999942,1147.7410214999982,1147.4417360999942,1147.7410214999982,1146.4270839999954,1148.7599897999971,1147.7410214999982,1148.7418013999995,1148.7418013999995,1149.893075,left,0.06822259999898961,1149.893075,None,0.06,180.0,180,1,1.0,1,55585.493618,1145.4223123800011,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
198,0,198,0,None,None,None,None,1150.9987118999998,1152.0130121999973,1152.0130121999973,1152.3135486999963,1152.0130121999973,1152.3135486999963,1150.9987118999998,1153.3298002999945,1152.3135486999963,1153.3138050999987,1153.3138050999987,1154.4657050999958,right,0.19162980000692187,1154.4657050999958,None,0.12,0.0,0,1,0.0,1,55590.066024,1149.9943832799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
199,0,199,0,None,None,None,None,1155.7045231999946,1156.7170636999945,1156.7170636999945,1157.0162161999979,1156.7170636999945,1157.0162161999979,1155.7045231999946,1158.036542599999,1157.0162161999979,1158.0181344000011,1158.0181344000011,1159.1697561999972,right,0.04756970000016736,1159.1697561999972,None,0.48,0.0,0,1,1.0,0,55594.772166,1154.6996912799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
200,0,200,0,None,None,None,None,1160.258240199997,1161.2711371999976,1161.2711371999976,1161.5716937999969,1161.2711371999976,1161.5716937999969,1160.258240199997,1162.5898373999953,1161.5716937999969,1162.5741905999967,1162.5741905999967,1163.7238392,right,0.24575850000110222,1163.7238392,None,0.03,180.0,0,0,1.0,1,55599.326253,1159.253805780002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
201,0,201,0,None,None,None,None,1165.0134491999997,1166.027060100001,1166.027060100001,1166.3275372999997,1166.027060100001,1166.3275372999997,1165.0134491999997,1167.3438005999997,1166.3275372999997,1167.3278662000012,1167.3278662000012,1168.4782845000009,right,0.1233628000045428,1168.4782845000009,None,0.48,0.0,0,1,0.0,1,55604.080482,1164.0085419799989,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
202,0,202,0,None,None,None,None,1169.6504013999947,1170.6647348999977,1170.6647348999977,1170.9651453999977,1170.6647348999977,1170.9651453999977,1169.6504013999947,1171.9831965999983,1170.9651453999977,1171.9654956999948,1171.9654956999948,1173.132861399994,left,0.14051610000024084,1173.132861399994,None,0.24,180.0,180,1,0.0,0,55608.716687,1168.6456808799967,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
203,0,203,0,None,None,None,None,1174.3224382999979,1175.3369869999951,1175.3369869999951,1175.6519658999969,1175.3369869999951,1175.6519658999969,1174.3224382999979,1176.671111399999,1175.6519658999969,1176.6533419999978,1176.6533419999978,1177.8050757999954,right,0.14821410000149626,1177.8050757999954,None,0.12,0.0,0,1,0.0,1,55613.389517,1173.3172620800005,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
204,0,204,0,None,None,None,None,1178.994537999999,1180.0070714999965,1180.0070714999965,1180.3067654999977,1180.0070714999965,1180.3067654999977,1178.994537999999,1181.3249566999948,1180.3067654999977,1181.309234100001,1181.309234100001,1182.4598397000009,left,0.2456737999964389,1182.4598397000009,None,0.06,180.0,180,1,1.0,1,55618.060965,1177.9893285799963,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
205,0,205,0,None,None,None,None,1183.747922800001,1184.7608020999978,1184.7608020999978,1185.061855699998,1184.7608020999978,1185.061855699998,1183.747922800001,1186.0794106999965,1185.061855699998,1186.0640445999961,1186.0640445999961,1187.214473299995,right,0.0347948999988148,1187.214473299995,None,0.24,180.0,0,0,0.0,0,55622.816099,1182.743948979999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
206,0,206,0,None,None,None,None,1188.302530199995,1189.3167981000006,1189.3167981000006,1189.6168542999949,1189.3167981000006,1189.6168542999949,1188.302530199995,1190.6348176999963,1189.6168542999949,1190.6182176000002,1190.6182176000002,1191.767994599999,right,0.20183199999883072,1191.767994599999,None,0.48,0.0,0,1,0.0,1,55627.3704,1187.2987457800018,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
207,0,207,0,None,None,None,None,1193.007265799999,1194.021554699997,1194.021554699997,1194.321760699997,1194.021554699997,1194.321760699997,1193.007265799999,1195.339766899997,1194.321760699997,1195.3213641999973,1195.3213641999973,1196.4900038999986,left,4.0233184000026085,1196.4900038999986,None,0.12,0.0,180,0,1.0,0,55632.075117,1192.0026833799975,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
208,0,208,0,None,None,None,None,1201.5663178999966,1202.5803698999953,1202.5803698999953,1202.880606300001,1202.5803698999953,1202.880606300001,1201.5663178999966,1203.8977394999965,1202.880606300001,1203.8837761999966,1203.8837761999966,1205.0328826999976,right,0.0966580000022077,1205.0328826999976,None,0.03,0.0,0,1,1.0,0,55640.633021,1200.5614231799964,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
209,0,209,0,None,None,None,None,1206.1703134999989,1207.183812999996,1207.183812999996,1207.4848583999992,1207.183812999996,1207.4848583999992,1206.1703134999989,1208.5020807999972,1207.4848583999992,1208.4860779999944,1208.4860779999944,1209.6369800999964,right,0.12440530000458239,1209.6369800999964,None,0.06,0.0,0,1,0.0,1,55645.237867,1205.166335580002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
210,0,210,0,None,None,None,None,1210.8108188999977,1211.8231723999997,1211.8231723999997,1212.1225363999984,1211.8231723999997,1212.1225363999984,1210.8108188999977,1213.1409186999954,1212.1225363999984,1213.1232489999966,1213.1232489999966,1214.274585399995,right,0.14294499999959953,1214.274585399995,None,0.03,0.0,0,1,0.0,1,55649.876891,1209.804301180001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
211,0,211,0,None,None,None,None,1215.4674261999971,1216.4766949999976,1216.4766949999976,1216.7782650999943,1216.4766949999976,1216.7782650999943,1215.4674261999971,1217.7954994999964,1216.7782650999943,1217.7770036000002,1217.7770036000002,1218.9302750999996,right,0.23948070000187727,1218.9302750999996,None,0.12,0.0,0,1,1.0,0,55654.53273,1214.4592160799994,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
212,0,212,0,None,None,None,None,1220.2157774999941,1221.2160618999987,1221.2160618999987,1221.515891199997,1221.2160618999987,1221.515891199997,1220.2157774999941,1222.5330085999958,1221.515891199997,1222.5170221000008,1222.5170221000008,1223.667321599998,right,0.10200359999726061,1223.667321599998,None,0.24,180.0,0,0,0.0,0,55659.283747,1219.2121076800004,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
213,0,213,0,None,None,None,None,1224.8066323999956,1225.8198804999993,1225.8198804999993,1226.1197532000006,1225.8198804999993,1226.1197532000006,1224.8066323999956,1227.1381439999968,1226.1197532000006,1227.1205021999995,1227.1205021999995,1228.2745059999943,right,0.13510569999925792,1228.2745059999943,None,0.48,0.0,0,1,0.0,1,55663.873828,1223.8023079800014,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
214,0,214,0,None,None,None,None,1229.4609895999965,1230.4743931999983,1230.4743931999983,1230.7744912999988,1230.4743931999983,1230.7744912999988,1229.4609895999965,1231.793774699996,1230.7744912999988,1231.7754582999987,1231.7754582999987,1232.926879300001,left,0.194700300002296,1232.926879300001,None,0.06,0.0,180,0,1.0,0,55668.528723,1228.456869480001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
215,0,215,0,None,None,None,None,1234.1655518999978,1235.1795750999954,1235.1795750999954,1235.4801469999948,1235.1795750999954,1235.4801469999948,1234.1655518999978,1236.4990793999968,1235.4801469999948,1236.4807883999965,1236.4807883999965,1237.6507388999962,right,0.07881780000025174,1237.6507388999962,None,0.03,180.0,0,0,0.0,0,55673.232929,1233.1608479800025,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
